user_id,name,age,location,family_size,transaction_date,transaction_type,category,amount
192,Ryan Jones,24,South Alex,6,28-01-2023,income,travel,350.368993
192,Ryan Jones,24,South Alex,6,31-05-2023,income,salary,68.10547391
192,Ryan Jones,24,South Alex,6,03-09-2022,income,travel,618.2759797
192,Ryan Jones,24,South Alex,6,26-03-2023,expense,groceries,648.3152722
192,Ryan Jones,24,South Alex,6,27-02-2023,income,entertainment,988.4817137
192,Ryan Jones,24,South Alex,6,23-08-2023,income,rent,500.6990874
192,Ryan Jones,24,South Alex,6,22-07-2023,expense,salary,595.0150001
192,Ryan Jones,24,South Alex,6,16-02-2023,expense,utilities,325.8045449
192,Ryan Jones,24,South Alex,6,21-01-2023,income,utilities,449.2641381
192,Ryan Jones,24,South Alex,6,27-03-2023,expense,travel,387.8418679
192,Ryan Jones,24,South Alex,6,24-07-2023,expense,salary,612.7440973
192,Ryan Jones,24,South Alex,6,05-11-2022,expense,utilities,34.7197531
192,Ryan Jones,24,South Alex,6,12-10-2022,expense,salary,214.8475573
192,Ryan Jones,24,South Alex,6,07-12-2022,expense,travel,62.91741573
192,Ryan Jones,24,South Alex,6,05-05-2023,income,travel,475.9903699
192,Ryan Jones,24,South Alex,6,02-12-2022,income,salary,677.0696777
192,Ryan Jones,24,South Alex,6,06-09-2022,income,entertainment,263.3544139
192,Ryan Jones,24,South Alex,6,04-09-2022,income,groceries,769.503532
192,Ryan Jones,24,South Alex,6,13-12-2022,income,travel,342.7153725
192,Ryan Jones,24,South Alex,6,09-05-2023,expense,salary,542.4822759
192,Ryan Jones,24,South Alex,6,26-04-2023,income,groceries,522.162241
192,Ryan Jones,24,South Alex,6,09-09-2022,income,travel,504.2585844
192,Ryan Jones,24,South Alex,6,25-06-2023,expense,groceries,226.1464316
192,Ryan Jones,24,South Alex,6,24-11-2022,expense,utilities,820.6132438
192,Ryan Jones,24,South Alex,6,22-12-2022,income,salary,297.7333988
192,Ryan Jones,24,South Alex,6,03-08-2023,income,entertainment,936.3275403
192,Ryan Jones,24,South Alex,6,06-11-2022,expense,groceries,494.7930222
193,Kimberly Johnson,61,Thomasbury,2,28-05-2023,expense,entertainment,240.1404655
193,Kimberly Johnson,61,Thomasbury,2,28-01-2023,expense,rent,453.0210585
193,Kimberly Johnson,61,Thomasbury,2,12-06-2023,income,groceries,876.8727231
193,Kimberly Johnson,61,Thomasbury,2,24-03-2023,expense,salary,857.3086584
193,Kimberly Johnson,61,Thomasbury,2,05-06-2023,expense,groceries,268.7350075
193,Kimberly Johnson,61,Thomasbury,2,16-06-2023,income,utilities,610.2190284
193,Kimberly Johnson,61,Thomasbury,2,23-03-2023,expense,salary,931.5199621
193,Kimberly Johnson,61,Thomasbury,2,27-07-2023,expense,utilities,577.0207358
193,Kimberly Johnson,61,Thomasbury,2,28-02-2023,income,utilities,301.4080852
193,Kimberly Johnson,61,Thomasbury,2,06-01-2023,expense,groceries,811.1221058
193,Kimberly Johnson,61,Thomasbury,2,20-01-2023,income,utilities,213.1781146
193,Kimberly Johnson,61,Thomasbury,2,13-06-2023,income,utilities,531.4230049
193,Kimberly Johnson,61,Thomasbury,2,10-10-2022,expense,rent,274.88367
193,Kimberly Johnson,61,Thomasbury,2,28-10-2022,income,groceries,468.1107735
193,Kimberly Johnson,61,Thomasbury,2,16-11-2022,income,salary,903.2177246
193,Kimberly Johnson,61,Thomasbury,2,06-07-2023,expense,entertainment,558.9494218
193,Kimberly Johnson,61,Thomasbury,2,28-07-2023,expense,travel,181.3365204
193,Kimberly Johnson,61,Thomasbury,2,29-01-2023,expense,utilities,629.1704152
193,Kimberly Johnson,61,Thomasbury,2,30-12-2022,income,travel,803.3181232
193,Kimberly Johnson,61,Thomasbury,2,06-07-2023,expense,salary,930.1705807
193,Kimberly Johnson,61,Thomasbury,2,04-08-2023,income,salary,38.2089539
193,Kimberly Johnson,61,Thomasbury,2,21-02-2023,income,utilities,588.340187
193,Kimberly Johnson,61,Thomasbury,2,13-02-2023,income,groceries,534.8502049
193,Kimberly Johnson,61,Thomasbury,2,10-02-2023,income,salary,820.2874111
193,Kimberly Johnson,61,Thomasbury,2,22-05-2023,income,utilities,629.686544
193,Kimberly Johnson,61,Thomasbury,2,06-06-2023,income,groceries,111.3324142
193,Kimberly Johnson,61,Thomasbury,2,16-04-2023,expense,utilities,10.22340674
193,Kimberly Johnson,61,Thomasbury,2,31-03-2023,income,groceries,25.04887883
193,Kimberly Johnson,61,Thomasbury,2,13-11-2022,expense,utilities,507.908497
193,Kimberly Johnson,61,Thomasbury,2,10-07-2023,income,travel,65.01012823
193,Kimberly Johnson,61,Thomasbury,2,24-04-2023,expense,entertainment,991.1081709
193,Kimberly Johnson,61,Thomasbury,2,04-08-2023,expense,rent,244.4487965
193,Kimberly Johnson,61,Thomasbury,2,04-10-2022,income,groceries,887.937111
193,Kimberly Johnson,61,Thomasbury,2,16-11-2022,income,groceries,767.0203045
194,Nicole Smith,31,Bergside,4,14-08-2023,income,rent,745.9432684
194,Nicole Smith,31,Bergside,4,23-01-2023,expense,groceries,62.99949377
194,Nicole Smith,31,Bergside,4,05-06-2023,income,travel,259.9463254
194,Nicole Smith,31,Bergside,4,25-09-2022,income,entertainment,827.5459429
194,Nicole Smith,31,Bergside,4,01-04-2023,income,utilities,834.4566396
194,Nicole Smith,31,Bergside,4,01-09-2022,expense,entertainment,633.1110456
194,Nicole Smith,31,Bergside,4,01-02-2023,expense,utilities,619.3012484
194,Nicole Smith,31,Bergside,4,15-11-2022,income,utilities,444.9877204
194,Nicole Smith,31,Bergside,4,18-11-2022,income,rent,883.0874286
194,Nicole Smith,31,Bergside,4,25-07-2023,income,entertainment,865.4478897
194,Nicole Smith,31,Bergside,4,15-07-2023,income,travel,664.0405757
194,Nicole Smith,31,Bergside,4,03-07-2023,expense,rent,624.9373059
194,Nicole Smith,31,Bergside,4,27-05-2023,expense,rent,496.5038755
194,Nicole Smith,31,Bergside,4,13-09-2022,income,travel,49.79023151
194,Nicole Smith,31,Bergside,4,12-10-2022,expense,entertainment,18.39387052
194,Nicole Smith,31,Bergside,4,06-04-2023,income,travel,444.4249016
194,Nicole Smith,31,Bergside,4,04-11-2022,income,rent,538.0437609
194,Nicole Smith,31,Bergside,4,03-12-2022,expense,travel,256.5460766
194,Nicole Smith,31,Bergside,4,26-05-2023,income,groceries,149.6640161
194,Nicole Smith,31,Bergside,4,30-06-2023,income,utilities,575.0075486
194,Nicole Smith,31,Bergside,4,19-11-2022,expense,entertainment,180.9263271
194,Nicole Smith,31,Bergside,4,18-04-2023,income,salary,107.1973748
194,Nicole Smith,31,Bergside,4,04-08-2023,expense,salary,544.0607275
194,Nicole Smith,31,Bergside,4,09-11-2022,expense,entertainment,609.9169823
194,Nicole Smith,31,Bergside,4,17-04-2023,income,entertainment,947.6634218
194,Nicole Smith,31,Bergside,4,27-12-2022,income,utilities,847.8533217
194,Nicole Smith,31,Bergside,4,11-03-2023,income,rent,507.6389081
194,Nicole Smith,31,Bergside,4,23-06-2023,expense,utilities,744.942339
194,Nicole Smith,31,Bergside,4,21-10-2022,income,utilities,48.97751032
194,Nicole Smith,31,Bergside,4,18-02-2023,income,utilities,109.7100916
194,Nicole Smith,31,Bergside,4,16-06-2023,income,utilities,439.1103956
194,Nicole Smith,31,Bergside,4,26-10-2022,expense,rent,536.5127273
194,Nicole Smith,31,Bergside,4,30-01-2023,expense,salary,457.527958
194,Nicole Smith,31,Bergside,4,10-08-2023,income,entertainment,441.059791
194,Nicole Smith,31,Bergside,4,16-08-2023,expense,salary,442.9121798
195,James Myers,38,North Brittanyville,5,25-09-2022,expense,utilities,545.8576758
195,James Myers,38,North Brittanyville,5,05-11-2022,expense,rent,959.4250837
195,James Myers,38,North Brittanyville,5,09-03-2023,expense,utilities,16.74902552
195,James Myers,38,North Brittanyville,5,24-04-2023,income,travel,507.1493454
195,James Myers,38,North Brittanyville,5,20-07-2023,income,salary,573.6843313
195,James Myers,38,North Brittanyville,5,27-10-2022,income,travel,997.7326488
195,James Myers,38,North Brittanyville,5,22-12-2022,expense,groceries,339.5496135
195,James Myers,38,North Brittanyville,5,21-07-2023,income,salary,203.1664564
195,James Myers,38,North Brittanyville,5,28-12-2022,income,utilities,817.3120621
195,James Myers,38,North Brittanyville,5,11-05-2023,expense,groceries,87.80186779
195,James Myers,38,North Brittanyville,5,20-06-2023,expense,utilities,676.9843514
195,James Myers,38,North Brittanyville,5,23-11-2022,expense,entertainment,101.7764215
195,James Myers,38,North Brittanyville,5,18-03-2023,income,entertainment,171.4461563
195,James Myers,38,North Brittanyville,5,27-10-2022,expense,salary,382.1167965
195,James Myers,38,North Brittanyville,5,18-11-2022,expense,groceries,732.1650843
195,James Myers,38,North Brittanyville,5,06-06-2023,income,utilities,96.46338121
195,James Myers,38,North Brittanyville,5,21-03-2023,income,utilities,453.5845759
195,James Myers,38,North Brittanyville,5,24-03-2023,expense,rent,85.0800703
195,James Myers,38,North Brittanyville,5,20-02-2023,income,groceries,442.7658107
195,James Myers,38,North Brittanyville,5,20-03-2023,expense,salary,485.1966363
195,James Myers,38,North Brittanyville,5,08-03-2023,income,groceries,752.9427726
195,James Myers,38,North Brittanyville,5,06-04-2023,expense,entertainment,455.3255192
195,James Myers,38,North Brittanyville,5,14-01-2023,income,entertainment,692.6711763
195,James Myers,38,North Brittanyville,5,22-01-2023,expense,salary,397.4896354
195,James Myers,38,North Brittanyville,5,14-04-2023,income,rent,934.9385576
195,James Myers,38,North Brittanyville,5,28-08-2022,expense,salary,629.4946619
196,Sabrina Dominguez,47,South Amber,4,15-01-2023,income,travel,98.03510503
196,Sabrina Dominguez,47,South Amber,4,18-11-2022,expense,utilities,777.3248097
196,Sabrina Dominguez,47,South Amber,4,12-01-2023,expense,rent,751.8353312
196,Sabrina Dominguez,47,South Amber,4,06-02-2023,income,utilities,156.8314666
196,Sabrina Dominguez,47,South Amber,4,26-04-2023,income,groceries,959.3194959
196,Sabrina Dominguez,47,South Amber,4,20-04-2023,income,rent,697.2599797
196,Sabrina Dominguez,47,South Amber,4,07-02-2023,income,travel,983.5265534
196,Sabrina Dominguez,47,South Amber,4,26-01-2023,income,rent,952.2959614
196,Sabrina Dominguez,47,South Amber,4,22-03-2023,expense,utilities,356.2950051
196,Sabrina Dominguez,47,South Amber,4,28-01-2023,income,entertainment,568.8012369
196,Sabrina Dominguez,47,South Amber,4,10-05-2023,income,entertainment,622.8737962
196,Sabrina Dominguez,47,South Amber,4,01-07-2023,income,travel,892.5081473
196,Sabrina Dominguez,47,South Amber,4,03-05-2023,expense,entertainment,790.5105601
196,Sabrina Dominguez,47,South Amber,4,03-02-2023,income,entertainment,73.60693594
196,Sabrina Dominguez,47,South Amber,4,23-09-2022,income,groceries,328.9737176
196,Sabrina Dominguez,47,South Amber,4,22-09-2022,income,rent,154.9065439
196,Sabrina Dominguez,47,South Amber,4,12-06-2023,income,groceries,299.1161081
196,Sabrina Dominguez,47,South Amber,4,29-11-2022,expense,rent,352.9961803
196,Sabrina Dominguez,47,South Amber,4,12-04-2023,income,rent,18.06016651
196,Sabrina Dominguez,47,South Amber,4,07-02-2023,expense,rent,222.1800082
196,Sabrina Dominguez,47,South Amber,4,01-10-2022,expense,entertainment,796.2434139
196,Sabrina Dominguez,47,South Amber,4,03-01-2023,income,rent,65.15560843
196,Sabrina Dominguez,47,South Amber,4,26-01-2023,income,rent,932.1381844
196,Sabrina Dominguez,47,South Amber,4,24-02-2023,expense,entertainment,413.9620708
196,Sabrina Dominguez,47,South Amber,4,22-06-2023,expense,groceries,916.2900066
196,Sabrina Dominguez,47,South Amber,4,11-01-2023,income,rent,548.2457492
196,Sabrina Dominguez,47,South Amber,4,10-11-2022,income,utilities,342.320875
196,Sabrina Dominguez,47,South Amber,4,30-07-2023,expense,travel,882.5307442
196,Sabrina Dominguez,47,South Amber,4,08-03-2023,expense,utilities,738.7589593
196,Sabrina Dominguez,47,South Amber,4,20-02-2023,income,travel,790.5713539
196,Sabrina Dominguez,47,South Amber,4,27-06-2023,expense,travel,605.0141037
196,Sabrina Dominguez,47,South Amber,4,09-12-2022,income,utilities,641.7823434
196,Sabrina Dominguez,47,South Amber,4,29-05-2023,income,rent,180.0612895
196,Sabrina Dominguez,47,South Amber,4,28-12-2022,expense,groceries,740.9473157
196,Sabrina Dominguez,47,South Amber,4,02-09-2022,income,rent,360.333765
196,Sabrina Dominguez,47,South Amber,4,06-09-2022,income,entertainment,821.6647366
196,Sabrina Dominguez,47,South Amber,4,03-05-2023,income,groceries,124.0461496
196,Sabrina Dominguez,47,South Amber,4,15-11-2022,expense,entertainment,457.0309906
196,Sabrina Dominguez,47,South Amber,4,05-02-2023,expense,salary,533.3931514
196,Sabrina Dominguez,47,South Amber,4,26-01-2023,expense,salary,377.0744661
196,Sabrina Dominguez,47,South Amber,4,03-10-2022,expense,utilities,356.2818673
196,Sabrina Dominguez,47,South Amber,4,13-06-2023,income,groceries,928.7821695
197,Lauren Brock,31,West Emilyside,6,15-05-2023,income,salary,352.0273847
197,Lauren Brock,31,West Emilyside,6,05-09-2022,income,groceries,955.9857559
197,Lauren Brock,31,West Emilyside,6,16-04-2023,income,groceries,365.5979157
197,Lauren Brock,31,West Emilyside,6,04-01-2023,income,utilities,707.9816063
197,Lauren Brock,31,West Emilyside,6,05-11-2022,expense,groceries,651.4243583
197,Lauren Brock,31,West Emilyside,6,11-02-2023,expense,rent,463.1370217
197,Lauren Brock,31,West Emilyside,6,10-05-2023,income,salary,408.772884
197,Lauren Brock,31,West Emilyside,6,31-10-2022,income,entertainment,419.7345062
197,Lauren Brock,31,West Emilyside,6,18-03-2023,expense,salary,540.0318023
197,Lauren Brock,31,West Emilyside,6,25-12-2022,expense,salary,674.6315264
197,Lauren Brock,31,West Emilyside,6,15-07-2023,income,rent,844.0825844
197,Lauren Brock,31,West Emilyside,6,22-03-2023,expense,entertainment,475.3992732
197,Lauren Brock,31,West Emilyside,6,03-02-2023,expense,salary,614.8648955
197,Lauren Brock,31,West Emilyside,6,03-04-2023,income,rent,49.26224539
197,Lauren Brock,31,West Emilyside,6,11-11-2022,income,salary,588.169501
197,Lauren Brock,31,West Emilyside,6,08-11-2022,expense,rent,200.2351112
197,Lauren Brock,31,West Emilyside,6,26-12-2022,income,entertainment,254.0642451
197,Lauren Brock,31,West Emilyside,6,27-07-2023,income,salary,196.1563765
197,Lauren Brock,31,West Emilyside,6,18-10-2022,expense,salary,591.7029115
197,Lauren Brock,31,West Emilyside,6,17-07-2023,expense,travel,717.5079695
197,Lauren Brock,31,West Emilyside,6,13-07-2023,expense,rent,664.7196066
197,Lauren Brock,31,West Emilyside,6,09-04-2023,expense,entertainment,760.4615188
197,Lauren Brock,31,West Emilyside,6,16-03-2023,expense,utilities,284.6496422
197,Lauren Brock,31,West Emilyside,6,05-09-2022,income,rent,43.97679713
197,Lauren Brock,31,West Emilyside,6,13-07-2023,income,travel,297.8263861
197,Lauren Brock,31,West Emilyside,6,01-01-2023,income,rent,839.0564766
197,Lauren Brock,31,West Emilyside,6,26-05-2023,expense,rent,817.5364635
197,Lauren Brock,31,West Emilyside,6,01-04-2023,expense,groceries,753.7968542
197,Lauren Brock,31,West Emilyside,6,29-10-2022,income,utilities,721.8407248
197,Lauren Brock,31,West Emilyside,6,11-06-2023,expense,rent,26.4971058
197,Lauren Brock,31,West Emilyside,6,31-08-2022,expense,entertainment,187.6445829
197,Lauren Brock,31,West Emilyside,6,29-01-2023,expense,travel,537.5679938
197,Lauren Brock,31,West Emilyside,6,22-11-2022,income,entertainment,808.9879669
198,Ryan Martin,33,New Donnaborough,3,27-06-2023,expense,travel,88.78635438
198,Ryan Martin,33,New Donnaborough,3,28-12-2022,expense,travel,671.8602089
198,Ryan Martin,33,New Donnaborough,3,27-02-2023,expense,groceries,353.0330683
198,Ryan Martin,33,New Donnaborough,3,26-11-2022,expense,travel,265.3848487
198,Ryan Martin,33,New Donnaborough,3,30-08-2022,income,salary,748.1851132
198,Ryan Martin,33,New Donnaborough,3,15-12-2022,income,entertainment,362.649295
198,Ryan Martin,33,New Donnaborough,3,13-11-2022,expense,entertainment,957.7631346
198,Ryan Martin,33,New Donnaborough,3,15-09-2022,income,salary,859.2662093
198,Ryan Martin,33,New Donnaborough,3,31-12-2022,expense,rent,624.6508192
198,Ryan Martin,33,New Donnaborough,3,12-10-2022,expense,utilities,951.0954017
198,Ryan Martin,33,New Donnaborough,3,04-11-2022,expense,utilities,136.4036397
198,Ryan Martin,33,New Donnaborough,3,04-08-2023,income,rent,994.063738
198,Ryan Martin,33,New Donnaborough,3,17-11-2022,expense,rent,173.1513714
198,Ryan Martin,33,New Donnaborough,3,07-07-2023,income,travel,462.2607333
198,Ryan Martin,33,New Donnaborough,3,27-07-2023,income,travel,272.5129442
198,Ryan Martin,33,New Donnaborough,3,24-10-2022,expense,utilities,52.52437895
198,Ryan Martin,33,New Donnaborough,3,21-04-2023,income,groceries,829.0599465
198,Ryan Martin,33,New Donnaborough,3,15-09-2022,income,travel,550.4276468
198,Ryan Martin,33,New Donnaborough,3,10-04-2023,expense,salary,872.1225886
198,Ryan Martin,33,New Donnaborough,3,09-04-2023,expense,travel,788.4907357
198,Ryan Martin,33,New Donnaborough,3,10-07-2023,income,entertainment,398.3316371
198,Ryan Martin,33,New Donnaborough,3,03-08-2023,expense,utilities,515.4839202
198,Ryan Martin,33,New Donnaborough,3,04-08-2023,expense,travel,697.0037457
198,Ryan Martin,33,New Donnaborough,3,17-05-2023,expense,salary,471.8067915
198,Ryan Martin,33,New Donnaborough,3,23-05-2023,income,entertainment,167.3601507
198,Ryan Martin,33,New Donnaborough,3,11-02-2023,expense,entertainment,299.2131297
198,Ryan Martin,33,New Donnaborough,3,07-05-2023,income,rent,908.7046207
198,Ryan Martin,33,New Donnaborough,3,08-04-2023,expense,rent,977.9799429
198,Ryan Martin,33,New Donnaborough,3,10-08-2023,income,rent,410.6374007
198,Ryan Martin,33,New Donnaborough,3,27-09-2022,income,salary,573.8418833
198,Ryan Martin,33,New Donnaborough,3,23-12-2022,income,rent,111.6041592
198,Ryan Martin,33,New Donnaborough,3,13-10-2022,income,travel,116.6797576
198,Ryan Martin,33,New Donnaborough,3,16-02-2023,income,salary,316.3276201
198,Ryan Martin,33,New Donnaborough,3,08-07-2023,income,travel,440.4886762
198,Ryan Martin,33,New Donnaborough,3,02-01-2023,expense,entertainment,799.1293767
198,Ryan Martin,33,New Donnaborough,3,10-05-2023,income,travel,682.6619756
198,Ryan Martin,33,New Donnaborough,3,08-06-2023,income,salary,32.62952326
198,Ryan Martin,33,New Donnaborough,3,06-07-2023,income,groceries,501.7003084
199,Brandy Francis,56,South Laurastad,1,21-09-2022,expense,salary,622.9048579
199,Brandy Francis,56,South Laurastad,1,31-08-2022,income,rent,457.0487242
199,Brandy Francis,56,South Laurastad,1,30-08-2022,income,travel,652.0119557
199,Brandy Francis,56,South Laurastad,1,08-10-2022,expense,entertainment,886.9281727
199,Brandy Francis,56,South Laurastad,1,09-02-2023,income,salary,264.6006433
199,Brandy Francis,56,South Laurastad,1,05-11-2022,income,rent,804.9752736
199,Brandy Francis,56,South Laurastad,1,25-09-2022,expense,travel,521.5873341
199,Brandy Francis,56,South Laurastad,1,11-03-2023,expense,utilities,551.2295912
199,Brandy Francis,56,South Laurastad,1,16-04-2023,income,travel,704.6708201
199,Brandy Francis,56,South Laurastad,1,04-04-2023,income,utilities,192.2713331
199,Brandy Francis,56,South Laurastad,1,20-04-2023,income,groceries,662.3166026
200,Daniel Kim,66,Meltonbury,1,11-10-2022,income,travel,994.671856
200,Daniel Kim,66,Meltonbury,1,07-03-2023,income,rent,141.4187041
200,Daniel Kim,66,Meltonbury,1,31-12-2022,expense,groceries,321.0877454
200,Daniel Kim,66,Meltonbury,1,05-02-2023,income,travel,772.359179
200,Daniel Kim,66,Meltonbury,1,08-04-2023,expense,salary,251.8765795
200,Daniel Kim,66,Meltonbury,1,30-04-2023,income,utilities,795.9359754
200,Daniel Kim,66,Meltonbury,1,04-06-2023,expense,salary,112.967091
200,Daniel Kim,66,Meltonbury,1,16-01-2023,income,utilities,595.721543
200,Daniel Kim,66,Meltonbury,1,28-08-2022,income,salary,209.3554351
200,Daniel Kim,66,Meltonbury,1,17-11-2022,expense,utilities,690.9681871
200,Daniel Kim,66,Meltonbury,1,31-10-2022,income,entertainment,319.8760696
200,Daniel Kim,66,Meltonbury,1,06-05-2023,expense,entertainment,634.9964463
200,Daniel Kim,66,Meltonbury,1,05-02-2023,income,travel,341.8455243
200,Daniel Kim,66,Meltonbury,1,29-12-2022,expense,groceries,674.8134489
200,Daniel Kim,66,Meltonbury,1,02-11-2022,income,salary,635.5230271
200,Daniel Kim,66,Meltonbury,1,24-07-2023,expense,groceries,597.1943524
200,Daniel Kim,66,Meltonbury,1,29-07-2023,income,travel,855.7585056
200,Daniel Kim,66,Meltonbury,1,28-06-2023,expense,salary,106.0219173
200,Daniel Kim,66,Meltonbury,1,01-01-2023,income,groceries,504.9085505
200,Daniel Kim,66,Meltonbury,1,10-10-2022,income,entertainment,46.3964028
200,Daniel Kim,66,Meltonbury,1,30-08-2022,income,salary,158.7072952
200,Daniel Kim,66,Meltonbury,1,20-06-2023,income,groceries,512.9468907
200,Daniel Kim,66,Meltonbury,1,28-12-2022,expense,groceries,688.1455334
200,Daniel Kim,66,Meltonbury,1,16-03-2023,income,travel,240.104327
200,Daniel Kim,66,Meltonbury,1,05-03-2023,expense,rent,845.4517249
200,Daniel Kim,66,Meltonbury,1,27-06-2023,income,groceries,811.3099647
200,Daniel Kim,66,Meltonbury,1,19-05-2023,income,groceries,585.1906205
200,Daniel Kim,66,Meltonbury,1,03-02-2023,income,groceries,361.1648389
200,Daniel Kim,66,Meltonbury,1,13-04-2023,expense,rent,24.02995054
200,Daniel Kim,66,Meltonbury,1,08-02-2023,income,travel,168.6980839
200,Daniel Kim,66,Meltonbury,1,14-10-2022,expense,entertainment,85.97825831
200,Daniel Kim,66,Meltonbury,1,18-09-2022,expense,utilities,806.5344899
200,Daniel Kim,66,Meltonbury,1,01-07-2023,expense,travel,559.4507175
200,Daniel Kim,66,Meltonbury,1,11-01-2023,expense,salary,886.8670836
201,Alexandra Tapia,51,South Kimbury,3,24-11-2022,income,rent,471.8221648
201,Alexandra Tapia,51,South Kimbury,3,18-01-2023,expense,utilities,20.34740555
201,Alexandra Tapia,51,South Kimbury,3,29-04-2023,income,utilities,585.4028454
201,Alexandra Tapia,51,South Kimbury,3,13-06-2023,income,groceries,866.0027688
201,Alexandra Tapia,51,South Kimbury,3,18-04-2023,expense,groceries,822.2187922
201,Alexandra Tapia,51,South Kimbury,3,16-12-2022,income,entertainment,423.3067388
201,Alexandra Tapia,51,South Kimbury,3,09-12-2022,expense,travel,625.9754402
201,Alexandra Tapia,51,South Kimbury,3,08-09-2022,expense,salary,949.4170188
201,Alexandra Tapia,51,South Kimbury,3,22-12-2022,expense,travel,28.55103808
201,Alexandra Tapia,51,South Kimbury,3,25-11-2022,income,travel,26.66861061
201,Alexandra Tapia,51,South Kimbury,3,25-12-2022,expense,rent,574.5786301
201,Alexandra Tapia,51,South Kimbury,3,05-03-2023,income,utilities,200.6100727
201,Alexandra Tapia,51,South Kimbury,3,14-03-2023,income,rent,561.4817668
201,Alexandra Tapia,51,South Kimbury,3,05-12-2022,expense,utilities,226.9725117
201,Alexandra Tapia,51,South Kimbury,3,27-07-2023,income,utilities,127.4728425
201,Alexandra Tapia,51,South Kimbury,3,08-09-2022,expense,utilities,509.2779612
201,Alexandra Tapia,51,South Kimbury,3,08-03-2023,income,rent,576.763493
201,Alexandra Tapia,51,South Kimbury,3,15-12-2022,expense,groceries,436.1940537
201,Alexandra Tapia,51,South Kimbury,3,11-11-2022,income,utilities,153.6979576
201,Alexandra Tapia,51,South Kimbury,3,04-03-2023,expense,travel,222.3739984
201,Alexandra Tapia,51,South Kimbury,3,25-10-2022,income,entertainment,202.9108438
201,Alexandra Tapia,51,South Kimbury,3,18-08-2023,expense,entertainment,606.9038268
201,Alexandra Tapia,51,South Kimbury,3,25-06-2023,expense,entertainment,18.50150846
201,Alexandra Tapia,51,South Kimbury,3,12-02-2023,expense,travel,325.2327753
201,Alexandra Tapia,51,South Kimbury,3,02-04-2023,income,salary,269.5933401
201,Alexandra Tapia,51,South Kimbury,3,27-02-2023,expense,salary,443.7638764
201,Alexandra Tapia,51,South Kimbury,3,29-05-2023,expense,utilities,751.6232997
201,Alexandra Tapia,51,South Kimbury,3,28-07-2023,expense,utilities,884.8060421
201,Alexandra Tapia,51,South Kimbury,3,28-04-2023,income,entertainment,44.98086678
201,Alexandra Tapia,51,South Kimbury,3,15-06-2023,income,entertainment,916.2485226
201,Alexandra Tapia,51,South Kimbury,3,28-09-2022,income,groceries,36.42349211
201,Alexandra Tapia,51,South Kimbury,3,09-09-2022,income,utilities,61.40129108
201,Alexandra Tapia,51,South Kimbury,3,27-10-2022,income,travel,10.53848574
201,Alexandra Tapia,51,South Kimbury,3,03-11-2022,expense,travel,423.7574817
201,Alexandra Tapia,51,South Kimbury,3,13-07-2023,income,travel,563.9877884
201,Alexandra Tapia,51,South Kimbury,3,25-06-2023,income,groceries,607.5694236
201,Alexandra Tapia,51,South Kimbury,3,14-11-2022,expense,entertainment,328.4847568
201,Alexandra Tapia,51,South Kimbury,3,15-04-2023,expense,entertainment,695.5717095
201,Alexandra Tapia,51,South Kimbury,3,12-07-2023,expense,entertainment,112.47506
201,Alexandra Tapia,51,South Kimbury,3,19-05-2023,income,entertainment,654.1515778
201,Alexandra Tapia,51,South Kimbury,3,06-07-2023,expense,utilities,734.8412902
201,Alexandra Tapia,51,South Kimbury,3,14-03-2023,income,salary,619.5324292
201,Alexandra Tapia,51,South Kimbury,3,22-04-2023,income,salary,788.5209889
201,Alexandra Tapia,51,South Kimbury,3,05-12-2022,expense,utilities,744.8877321
201,Alexandra Tapia,51,South Kimbury,3,18-01-2023,income,utilities,200.6896525
201,Alexandra Tapia,51,South Kimbury,3,17-09-2022,expense,rent,354.1884015
201,Alexandra Tapia,51,South Kimbury,3,23-03-2023,expense,entertainment,255.0565876
202,Kevin Jensen,40,Boydstad,6,12-08-2023,expense,travel,839.7317647
202,Kevin Jensen,40,Boydstad,6,24-05-2023,expense,rent,191.2430217
202,Kevin Jensen,40,Boydstad,6,05-11-2022,expense,salary,355.9886047
202,Kevin Jensen,40,Boydstad,6,15-12-2022,expense,travel,852.9206652
202,Kevin Jensen,40,Boydstad,6,10-11-2022,income,rent,211.6775473
202,Kevin Jensen,40,Boydstad,6,21-04-2023,expense,entertainment,520.0243495
202,Kevin Jensen,40,Boydstad,6,16-12-2022,income,groceries,196.1896745
202,Kevin Jensen,40,Boydstad,6,28-02-2023,expense,groceries,305.0347335
202,Kevin Jensen,40,Boydstad,6,30-06-2023,income,salary,873.9782804
202,Kevin Jensen,40,Boydstad,6,15-01-2023,expense,rent,763.9969236
202,Kevin Jensen,40,Boydstad,6,26-06-2023,expense,travel,444.5130541
202,Kevin Jensen,40,Boydstad,6,06-02-2023,income,entertainment,299.4204502
202,Kevin Jensen,40,Boydstad,6,02-08-2023,expense,utilities,698.0670352
202,Kevin Jensen,40,Boydstad,6,08-01-2023,expense,rent,589.867808
202,Kevin Jensen,40,Boydstad,6,07-09-2022,income,salary,414.3760236
202,Kevin Jensen,40,Boydstad,6,19-02-2023,expense,salary,788.3444619
202,Kevin Jensen,40,Boydstad,6,28-05-2023,income,rent,220.128334
202,Kevin Jensen,40,Boydstad,6,26-09-2022,income,groceries,511.1924399
202,Kevin Jensen,40,Boydstad,6,16-12-2022,expense,rent,367.7276274
202,Kevin Jensen,40,Boydstad,6,06-12-2022,income,salary,655.7634279
